hierarchy;SIDC;fullpath;name;nameFR;icon-png;icon-svg
1.X.3.2.2.5.4.1;S*G*EVCUL-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|UTILITY VEHICLE|SPORT UTILITY VEHICLE (SUV), UTILITY VEHICLE;SPORT UTILITY VEHICLE (SUV), UTILITY VEHICLE;VÉHICULE UTILITAIRE SPORT (SUV), VÉHICULE UTILITAIRE;1.X.3.2.2.5.4.1.png;1.X.3.2.2.5.4.1.svg
1.X.3.2.2.5.4.2;S*G*EVCUM-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|UTILITY VEHICLE|SMALL BOX TRUCK, UTILITY VEHICLE;SMALL BOX TRUCK, UTILITY VEHICLE;PETIT CAMION COFFRE, VÉHICULE UTILITAIRE;1.X.3.2.2.5.4.2.png;1.X.3.2.2.5.4.2.svg
1.X.3.2.2.5.4.3;S*G*EVCUH-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|UTILITY VEHICLE|LARGE BOX TRUCK, UTILITY VEHICLE;LARGE BOX TRUCK, UTILITY VEHICLE;GRAND CAMION COFFRE, VÉHICULE UTILITAIRE;1.X.3.2.2.5.4.3.png;1.X.3.2.2.5.4.3.svg
1.X.3.2.2.5.5;S*G*EVCJ--;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|JEEP TYPE VEHICLE;JEEP TYPE VEHICLE;VÉHICULE DE TYPE JEEP;1.X.3.2.2.5.5.png;1.X.3.2.2.5.5.svg
1.X.3.2.2.5.5.1;S*G*EVCJL-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|JEEP TYPE VEHICLE|SMALL/LIGHT JEEP TYPE VEHICLE;SMALL/LIGHT JEEP TYPE VEHICLE;VÉHICULE PETIT/LÉGER DE TYPE JEEP;1.X.3.2.2.5.5.1.png;1.X.3.2.2.5.5.1.svg
1.X.3.2.2.5.5.2;S*G*EVCJM-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|JEEP TYPE VEHICLE|MEDIUM JEEP TYPE VEHICLE;MEDIUM JEEP TYPE VEHICLE;VÉHICULE MOYEN DE TYPE JEEP;1.X.3.2.2.5.5.2.png;1.X.3.2.2.5.5.2.svg
1.X.3.2.2.5.5.3;S*G*EVCJH-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|JEEP TYPE VEHICLE|LARGE/HEAVY JEEP TYPE VEHICLE;LARGE/HEAVY JEEP TYPE VEHICLE;VÉHICULE GROS/LOURD DE TYPE JEEP;1.X.3.2.2.5.5.3.png;1.X.3.2.2.5.5.3.svg
1.X.3.2.2.5.6;S*G*EVCT--;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|TRACTOR TRAILER TRUCK WITH BOX TRAILER;TRACTOR TRAILER TRUCK WITH BOX TRAILER;CAMION REMORQUE TRACTEUR AVEC REMORQUE CAISSE;1.X.3.2.2.5.6.png;1.X.3.2.2.5.6.svg
1.X.3.2.2.5.6.1;S*G*EVCTL-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|TRACTOR TRAILER TRUCK WITH BOX TRAILER|SMALL/LIGHT BOX TRAILER, TRACTOR TRAILER TRUCK;SMALL/LIGHT BOX TRAILER, TRACTOR TRAILER TRUCK;PETITE/REMORQUE CAISSE LUMINEUSE, CAMION REMORQUE TRACTEUR;1.X.3.2.2.5.6.1.png;1.X.3.2.2.5.6.1.svg
1.X.3.2.2.5.6.2;S*G*EVCTM-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|TRACTOR TRAILER TRUCK WITH BOX TRAILER|MEDIUM BOX TRAILER, TRACTOR TRAILER TRUCK;MEDIUM BOX TRAILER, TRACTOR TRAILER TRUCK;REMORQUE À CAISSE MOYENNE, CAMION REMORQUE TRACTEUR;1.X.3.2.2.5.6.2.png;1.X.3.2.2.5.6.2.svg
1.X.3.2.2.5.6.3;S*G*EVCTH-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|TRACTOR TRAILER TRUCK WITH BOX TRAILER|LARGE/HEAVY BOX TRAILER, TRACTOR TRAILER TRUCK;LARGE/HEAVY BOX TRAILER, TRACTOR TRAILER TRUCK;REMORQUE GRANDE/LOURDE, CAMION REMORQUE TRACTEUR;1.X.3.2.2.5.6.3.png;1.X.3.2.2.5.6.3.svg
1.X.3.2.2.5.7;S*G*EVCF--;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|TRACTOR TRAILER TRUCK WITH FLATBED TRAILER;TRACTOR TRAILER TRUCK WITH FLATBED TRAILER;CAMION REMORQUE TRACTEUR AVEC REMORQUE À PLATEAU;1.X.3.2.2.5.7.png;1.X.3.2.2.5.7.svg
1.X.3.2.2.5.7.1;S*G*EVCFL-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|TRACTOR TRAILER TRUCK WITH FLATBED TRAILER|SMALL/LIGHT FLATBED TRAILER, TRACTOR TRAILER TRUCK;SMALL/LIGHT FLATBED TRAILER, TRACTOR TRAILER TRUCK;REMORQUE À PLATEAU PETITE/LÉGÈRE, CAMION REMORQUE TRACTEUR;1.X.3.2.2.5.7.1.png;1.X.3.2.2.5.7.1.svg
1.X.3.2.2.5.7.2;S*G*EVCFM-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|TRACTOR TRAILER TRUCK WITH FLATBED TRAILER|MEDIUM FLATBED TRAILER, TRACTOR TRAILER TRUCK;MEDIUM FLATBED TRAILER, TRACTOR TRAILER TRUCK;REMORQUE À PLATEAU MOYEN, CAMION REMORQUE TRACTEUR;1.X.3.2.2.5.7.2.png;1.X.3.2.2.5.7.2.svg
1.X.3.2.2.5.7.3;S*G*EVCFH-;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE|TRACTOR TRAILER TRUCK WITH FLATBED TRAILER|LARGE/HEAVY FLATBED TRAILER, TRACTOR TRAILER TRUCK;LARGE/HEAVY FLATBED TRAILER, TRACTOR TRAILER TRUCK;GRANDE/LOURDE REMORQUE À PLATEAU, CAMION REMORQUE TRACTEUR;1.X.3.2.2.5.7.3.png;1.X.3.2.2.5.7.3.svg
1.X.3.2.2.6;S*G*EVM---;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|PACK ANIMAL(S);PACK ANIMAL(S);PACK ANIMAL(S);1.X.3.2.2.6.png;1.X.3.2.2.6.svg
1.X.3.2.2.7;S*G*EVS---;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|MISSILE SUPPORT VEHICLE;MISSILE SUPPORT VEHICLE;VÉHICULE DE SOUTIEN AUX MISSILES;1.X.3.2.2.7.png;1.X.3.2.2.7.svg
1.X.3.2.2.7.1;S*G*EVST--;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|MISSILE SUPPORT VEHICLE|MISSILE SUPPORT VEHICLE TRANSLOADER;MISSILE SUPPORT VEHICLE TRANSLOADER;TRANSCHARGEUR DE VÉHICULE DE SOUTIEN AUX MISSILES;1.X.3.2.2.7.1.png;1.X.3.2.2.7.1.svg
1.X.3.2.2.7.2;S*G*EVSR--;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|MISSILE SUPPORT VEHICLE|MISSILE SUPPORT VEHICLE TRANSPORTER;MISSILE SUPPORT VEHICLE TRANSPORTER;TRANSPORTEUR DE VÉHICULE DE SOUTIEN AUX MISSILES;1.X.3.2.2.7.2.png;1.X.3.2.2.7.2.svg
1.X.3.2.2.7.3;S*G*EVSC--;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|MISSILE SUPPORT VEHICLE|MISSILE SUPPORT VEHICLE CRANE/LOADING DEVICE;MISSILE SUPPORT VEHICLE CRANE/LOADING DEVICE;GRUE DE VÉHICULE DE SOUTIEN DE MISSILE/DISPOSITIF DE CHARGEMENT;1.X.3.2.2.7.3.png;1.X.3.2.2.7.3.svg
1.X.3.2.2.7.4;S*G*EVSP--;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|MISSILE SUPPORT VEHICLE|MISSILE SUPPORT VEHICLE PROPELLANT TRANSPORTER;MISSILE SUPPORT VEHICLE PROPELLANT TRANSPORTER;TRANSPORTEUR D'ERGOL POUR VÉHICULE DE SOUTIEN À MISSILE;1.X.3.2.2.7.4.png;1.X.3.2.2.7.4.svg
1.X.3.2.2.7.5;S*G*EVSW--;GROUND TRACK|EQUIPMENT|GROUND VEHICLE|MISSILE SUPPORT VEHICLE|MISSILE SUPPORT VEHICLE WARHEAD TRANSPORTER;MISSILE SUPPORT VEHICLE WARHEAD TRANSPORTER;VéHICULE DE SOUTIEN AUX MISSILES TRANSPORTEUR D'OGIGES;1.X.3.2.2.7.5.png;1.X.3.2.2.7.5.svg
1.X.3.2.3;S*G*ES----;GROUND TRACK|EQUIPMENT|SENSOR;SENSOR;CAPTEUR;1.X.3.2.3.png;1.X.3.2.3.svg
1.X.3.2.3.1;S*G*ESR---;GROUND TRACK|EQUIPMENT|SENSOR|RADAR;RADAR;RADAR;1.X.3.2.3.1.png;1.X.3.2.3.1.svg
1.X.3.2.3.2;S*G*ESE---;GROUND TRACK|EQUIPMENT|SENSOR|EMPLACED SENSOR;EMPLACED SENSOR;CAPTEUR EMPLACEMENT;1.X.3.2.3.2.png;1.X.3.2.3.2.svg
1.X.3.2.4;S*G*EX----;GROUND TRACK|EQUIPMENT|SPECIAL EQUIPMENT;SPECIAL EQUIPMENT;ÉQUIPEMENT SPÉCIAL;1.X.3.2.4.png;1.X.3.2.4.svg
1.X.3.2.4.1;S*G*EXI---;GROUND TRACK|EQUIPMENT|SPECIAL EQUIPMENT|IMPROVISED EXPLOSIVE DEVICE;IMPROVISED EXPLOSIVE DEVICE;DISPOSITIF EXPLOSIF IMPROVISÉ;1.X.3.2.4.1.png;1.X.3.2.4.1.svg
1.X.3.2.4.2;S*G*EXL---;GROUND TRACK|EQUIPMENT|SPECIAL EQUIPMENT|LASER;LASER;LASER;1.X.3.2.4.2.png;1.X.3.2.4.2.svg
1.X.3.2.4.3;S*G*EXN---;GROUND TRACK|EQUIPMENT|SPECIAL EQUIPMENT|CBRN EQUIPMENT;CBRN EQUIPMENT;ÉQUIPEMENT NRBC;1.X.3.2.4.3.png;1.X.3.2.4.3.svg
1.X.3.2.4.4;S*G*EXF---;GROUND TRACK|EQUIPMENT|SPECIAL EQUIPMENT|FLAME THROWER;FLAME THROWER;LANCE-FLAMMES;1.X.3.2.4.4.png;1.X.3.2.4.4.svg
1.X.3.2.4.5;S*G*EXM---;GROUND TRACK|EQUIPMENT|SPECIAL EQUIPMENT|LAND MINES;LAND MINES;MINES TERRESTRES;1.X.3.2.4.5.png;1.X.3.2.4.5.svg
1.X.3.2.4.5.1;S*G*EXMC--;GROUND TRACK|EQUIPMENT|SPECIAL EQUIPMENT|LAND MINES|CLAYMORE;CLAYMORE;CLAYMORE;1.X.3.2.4.5.1.png;1.X.3.2.4.5.1.svg
1.X.3.2.4.5.2;S*G*EXML--;GROUND TRACK|EQUIPMENT|SPECIAL EQUIPMENT|LAND MINES|LESS THAN LETHAL;LESS THAN LETHAL;MOINS QUE MORTEL;1.X.3.2.4.5.2.png;1.X.3.2.4.5.2.svg
1.X.3.3;S*G*I-----;GROUND TRACK|INSTALLATION;INSTALLATION;INSTALLATION;1.X.3.3.png;1.X.3.3.svg
1.X.3.3.1;S*G*IR----;GROUND TRACK|INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE;RAW MATERIAL PRODUCTION/STORAGE;PRODUCTION/STOCKAGE DE MATIÈRES PREMIÈRES;1.X.3.3.1.png;1.X.3.3.1.svg
1.X.3.3.1.1;S*G*IRM---;GROUND TRACK|INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|MINE;MINE;LE MIEN;1.X.3.3.1.1.png;1.X.3.3.1.1.svg
1.X.3.3.1.2;S*G*IRP---;GROUND TRACK|INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|PETROLEUM/GAS/OIL;PETROLEUM/GAS/OIL;PÉTROLE/GAZ/PÉTROLE;1.X.3.3.1.2.png;1.X.3.3.1.2.svg
1.X.3.3.1.3;S*G*IRN---;GROUND TRACK|INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|CBRN;CBRN;CBRN;1.X.3.3.1.3.png;1.X.3.3.1.3.svg
1.X.3.3.1.3.1;S*G*IRNB--;GROUND TRACK|INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|CBRN|BIOLOGICAL;BIOLOGICAL;BIOLOGIQUE;1.X.3.3.1.3.1.png;1.X.3.3.1.3.1.svg
1.X.3.3.1.3.2;S*G*IRNC--;GROUND TRACK|INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|CBRN|CHEMICAL;CHEMICAL;CHIMIQUE;1.X.3.3.1.3.2.png;1.X.3.3.1.3.2.svg
1.X.3.3.1.3.3;S*G*IRNN--;GROUND TRACK|INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|CBRN|NUCLEAR;NUCLEAR;NUCLÉAIRE;1.X.3.3.1.3.3.png;1.X.3.3.1.3.3.svg
1.X.3.3.2;S*G*IP----;GROUND TRACK|INSTALLATION|PROCESSING FACILITY;PROCESSING FACILITY;INSTALLATION DE TRAITEMENT;1.X.3.3.2.png;1.X.3.3.2.svg
1.X.3.3.2.1;S*G*IPD---;GROUND TRACK|INSTALLATION|PROCESSING FACILITY|DECONTAMINATION;DECONTAMINATION;DÉCONTAMINATION;1.X.3.3.2.1.png;1.X.3.3.2.1.svg
1.X.3.3.3;S*G*IE----;GROUND TRACK|INSTALLATION|EQUIPMENT MANUFACTURE;EQUIPMENT MANUFACTURE;FABRICATION D'ÉQUIPEMENT;1.X.3.3.3.png;1.X.3.3.3.svg
1.X.3.3.4;S*G*IU----;GROUND TRACK|INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY;SERVICE, RESEARCH, UTILITY FACILITY;SERVICE, RECHERCHE, INSTALLATION UTILITAIRE;1.X.3.3.4.png;1.X.3.3.4.svg
1.X.3.3.4.1;S*G*IUR---;GROUND TRACK|INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|TECHNOLOGICAL RESEARCH FACILITY;TECHNOLOGICAL RESEARCH FACILITY;INSTALLATION DE RECHERCHE TECHNOLOGIQUE;1.X.3.3.4.1.png;1.X.3.3.4.1.svg
1.X.3.3.4.2;S*G*IUT---;GROUND TRACK|INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|TELECOMMUNICATIONS FACILITY;TELECOMMUNICATIONS FACILITY;INSTALLATION DE TÉLÉCOMMUNICATIONS;1.X.3.3.4.2.png;1.X.3.3.4.2.svg
1.X.3.3.4.3;S*G*IUE---;GROUND TRACK|INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|ELECTRIC POWER FACILITY;ELECTRIC POWER FACILITY;INSTALLATION ÉLECTRIQUE;1.X.3.3.4.3.png;1.X.3.3.4.3.svg
1.X.3.3.4.3.1;S*G*IUEN--;GROUND TRACK|INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|ELECTRIC POWER FACILITY|NUCLEAR PLANT;NUCLEAR PLANT;CENTRALE NUCLÉAIRE;1.X.3.3.4.3.1.png;1.X.3.3.4.3.1.svg
1.X.3.3.4.3.2;S*G*IUED--;GROUND TRACK|INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|ELECTRIC POWER FACILITY|DAM;DAM;BARRAGE;1.X.3.3.4.3.2.png;1.X.3.3.4.3.2.svg
1.X.3.3.4.3.3;S*G*IUEF--;GROUND TRACK|INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|ELECTRIC POWER FACILITY|FOSSIL FUEL;FOSSIL FUEL;COMBUSTIBLES FOSSILES;1.X.3.3.4.3.3.png;1.X.3.3.4.3.3.svg
1.X.3.3.4.4;S*G*IUP---;GROUND TRACK|INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|PUBLIC WATER SERVICES;PUBLIC WATER SERVICES;SERVICES PUBLICS DE L'EAU;1.X.3.3.4.4.png;1.X.3.3.4.4.svg
1.X.3.3.5;S*G*IM----;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY;MILITARY MATERIEL FACILITY;INSTALLATION DE MATÉRIEL MILITAIRE;1.X.3.3.5.png;1.X.3.3.5.svg
1.X.3.3.5.1;S*G*IMF---;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|NUCLEAR ENERGY;NUCLEAR ENERGY;ÉNERGIE NUCLÉAIRE;1.X.3.3.5.1.png;1.X.3.3.5.1.svg
1.X.3.3.5.1.1;S*G*IMFA--;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|NUCLEAR ENERGY|ATOMIC ENERGY REACTOR;ATOMIC ENERGY REACTOR;RÉACTEUR D'ÉNERGIE ATOMIQUE;1.X.3.3.5.1.1.png;1.X.3.3.5.1.1.svg
1.X.3.3.5.1.2;S*G*IMFP--;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|NUCLEAR ENERGY|NUCLEAR MATERIAL PRODUCTION;NUCLEAR MATERIAL PRODUCTION;PRODUCTION DE MATIÈRES NUCLÉAIRES;1.X.3.3.5.1.2.png;1.X.3.3.5.1.2.svg
1.X.3.3.5.1.2.1;S*G*IMFPW-;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|NUCLEAR ENERGY|NUCLEAR MATERIAL PRODUCTION|WEAPONS GRADE;WEAPONS GRADE;QUALITÉ DES ARMES;1.X.3.3.5.1.2.1.png;1.X.3.3.5.1.2.1.svg
1.X.3.3.5.1.3;S*G*IMFS--;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|NUCLEAR ENERGY|NUCLEAR MATERIAL STORAGE;NUCLEAR MATERIAL STORAGE;STOCKAGE DE MATIÈRES NUCLÉAIRES;1.X.3.3.5.1.3.png;1.X.3.3.5.1.3.svg
1.X.3.3.5.2;S*G*IMA---;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|AIRCRAFT PRODUCTION & ASSEMBLY;AIRCRAFT PRODUCTION & ASSEMBLY;PRODUCTION ET ASSEMBLAGE D'AÉRONEFS;1.X.3.3.5.2.png;1.X.3.3.5.2.svg
1.X.3.3.5.3;S*G*IME---;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|AMMUNITION AND EXPLOSIVES PRODUCTION;AMMUNITION AND EXPLOSIVES PRODUCTION;PRODUCTION DE MUNITIONS ET D'EXPLOSIFS;1.X.3.3.5.3.png;1.X.3.3.5.3.svg
1.X.3.3.5.4;S*G*IMG---;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|ARMAMENT PRODUCTION;ARMAMENT PRODUCTION;PRODUCTION D'ARMEMENT;1.X.3.3.5.4.png;1.X.3.3.5.4.svg
1.X.3.3.5.5;S*G*IMV---;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|MILITARY VEHICLE PRODUCTION;MILITARY VEHICLE PRODUCTION;PRODUCTION DE VÉHICULES MILITAIRES;1.X.3.3.5.5.png;1.X.3.3.5.5.svg
1.X.3.3.5.6;S*G*IMN---;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|ENGINEERING EQUIPMENT PRODUCTION;ENGINEERING EQUIPMENT PRODUCTION;PRODUCTION D'ÉQUIPEMENT D'INGÉNIERIE;1.X.3.3.5.6.png;1.X.3.3.5.6.svg
1.X.3.3.5.6.1;S*G*IMNB--;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|ENGINEERING EQUIPMENT PRODUCTION|BRIDGE;BRIDGE;PONT;1.X.3.3.5.6.1.png;1.X.3.3.5.6.1.svg
1.X.3.3.5.7;S*G*IMC---;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|CHEMICAL & BIOLOGICAL WARFARE PRODUCTION;CHEMICAL & BIOLOGICAL WARFARE PRODUCTION;PRODUCTION DE GUERRE CHIMIQUE ET BIOLOGIQUE;1.X.3.3.5.7.png;1.X.3.3.5.7.svg
1.X.3.3.5.8;S*G*IMS---;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|SHIP CONSTRUCTION;SHIP CONSTRUCTION;CONSTRUCTION DE NAVIRE;1.X.3.3.5.8.png;1.X.3.3.5.8.svg
1.X.3.3.5.9;S*G*IMM---;GROUND TRACK|INSTALLATION|MILITARY MATERIEL FACILITY|MISSILE & SPACE SYSTEM PRODUCTION;MISSILE & SPACE SYSTEM PRODUCTION;PRODUCTION DE MISSILES ET DE SYSTÈMES SPATIAUX;1.X.3.3.5.9.png;1.X.3.3.5.9.svg
1.X.3.3.6;S*G*IG----;GROUND TRACK|INSTALLATION|GOVERNMENT LEADERSHIP;GOVERNMENT LEADERSHIP;LEADERSHIP GOUVERNEMENTAL;1.X.3.3.6.png;1.X.3.3.6.svg
1.X.3.3.7;S*G*IB----;GROUND TRACK|INSTALLATION|MILITARY BASE/FACILITY;MILITARY BASE/FACILITY;BASE/INSTALLATION MILITAIRE;1.X.3.3.7.png;1.X.3.3.7.svg
1.X.3.3.7.1;S*G*IBA---;GROUND TRACK|INSTALLATION|MILITARY BASE/FACILITY|AIRPORT/AIRBASE;AIRPORT/AIRBASE;AÉROPORT/BASE AÉRIENNE;1.X.3.3.7.1.png;1.X.3.3.7.1.svg
1.X.3.3.7.2;S*G*IBN---;GROUND TRACK|INSTALLATION|MILITARY BASE/FACILITY|SEAPORT/NAVAL BASE;SEAPORT/NAVAL BASE;PORT MARITIME/BASE NAVALE;1.X.3.3.7.2.png;1.X.3.3.7.2.svg
1.X.3.3.8;S*G*IT----;GROUND TRACK|INSTALLATION|TRANSPORT FACILITY;TRANSPORT FACILITY;INSTALLATION DE TRANSPORT;1.X.3.3.8.png;1.X.3.3.8.svg
1.X.3.3.9;S*G*IX----;GROUND TRACK|INSTALLATION|MEDICAL FACILITY;MEDICAL FACILITY;ÉTABLISSEMENT MÉDICAL;1.X.3.3.9.png;1.X.3.3.9.svg
1.X.3.3.9.1;S*G*IXH---;GROUND TRACK|INSTALLATION|MEDICAL FACILITY|HOSPITAL;HOSPITAL;HÔPITAL;1.X.3.3.9.1.png;1.X.3.3.9.1.svg
1.X.4;S*S*------;SEA SURFACE TRACK;SEA SURFACE TRACK;VOIE DE SURFACE DE LA MER;1.X.4.png;1.X.4.svg
1.X.4.1;S*S*C-----;SEA SURFACE TRACK|COMBATANT;COMBATANT;COMBATTANT;1.X.4.1.png;1.X.4.1.svg
1.X.4.1.1;S*S*CL----;SEA SURFACE TRACK|COMBATANT|LINE;LINE;DOUBLER;1.X.4.1.1.png;1.X.4.1.1.svg
1.X.4.1.1.1;S*S*CLCV--;SEA SURFACE TRACK|COMBATANT|LINE|CARRIER;CARRIER;TRANSPORTEUR;1.X.4.1.1.1.png;1.X.4.1.1.1.svg
1.X.4.1.1.2;S*S*CLBB--;SEA SURFACE TRACK|COMBATANT|LINE|BATTLESHIP;BATTLESHIP;BATAILLE NAVALE;1.X.4.1.1.2.png;1.X.4.1.1.2.svg
1.X.4.1.1.3;S*S*CLCC--;SEA SURFACE TRACK|COMBATANT|LINE|CRUISER;CRUISER;CROISEUR;1.X.4.1.1.3.png;1.X.4.1.1.3.svg
1.X.4.1.1.4;S*S*CLDD--;SEA SURFACE TRACK|COMBATANT|LINE|DESTROYER;DESTROYER;DESTRUCTEUR;1.X.4.1.1.4.png;1.X.4.1.1.4.svg
1.X.4.1.1.5;S*S*CLFF--;SEA SURFACE TRACK|COMBATANT|LINE|FRIGATE/CORVETTE;FRIGATE/CORVETTE;FRÉGATE/CORVETTE;1.X.4.1.1.5.png;1.X.4.1.1.5.svg
1.X.4.1.1.6;S*S*CLLL--;SEA SURFACE TRACK|COMBATANT|LINE|LITTORAL COMBATANT;LITTORAL COMBATANT;COMBATTANT DU LITTORAL;1.X.4.1.1.6.png;1.X.4.1.1.6.svg
1.X.4.1.1.6.1;S*S*CLLLAS;SEA SURFACE TRACK|COMBATANT|LINE|LITTORAL COMBATANT|ANTISUBMARINE WARFARE MISSION PACKAGE;ANTISUBMARINE WARFARE MISSION PACKAGE;PACKAGE DE MISSIONS DE GUERRE ANTI-SOUS-MARINE;1.X.4.1.1.6.1.png;1.X.4.1.1.6.1.svg
1.X.4.1.1.6.2;S*S*CLLLMI;SEA SURFACE TRACK|COMBATANT|LINE|LITTORAL COMBATANT|MINE WARFARE MISSION PACKAGE;MINE WARFARE MISSION PACKAGE;FORFAIT MISSION DE GUERRE DES MINES;1.X.4.1.1.6.2.png;1.X.4.1.1.6.2.svg
1.X.4.1.1.6.3;S*S*CLLLSU;SEA SURFACE TRACK|COMBATANT|LINE|LITTORAL COMBATANT|SURFACE WARFARE (SUW) MISSION PACKAGE;SURFACE WARFARE (SUW) MISSION PACKAGE;PACKAGE DE MISSIONS DE GUERRE DE SURFACE (SUW);1.X.4.1.1.6.3.png;1.X.4.1.1.6.3.svg
1.X.4.1.2;S*S*CA----;SEA SURFACE TRACK|COMBATANT|AMPHIBIOUS WARFARE SHIP;AMPHIBIOUS WARFARE SHIP;NAVIRE DE GUERRE AMPHIBIE;1.X.4.1.2.png;1.X.4.1.2.svg
1.X.4.1.2.1;S*S*CALA--;SEA SURFACE TRACK|COMBATANT|AMPHIBIOUS WARFARE SHIP|ASSAULT VESSEL;ASSAULT VESSEL;NAVIRE D'ASSAUT;1.X.4.1.2.1.png;1.X.4.1.2.1.svg
1.X.4.1.2.2;S*S*CALS--;SEA SURFACE TRACK|COMBATANT|AMPHIBIOUS WARFARE SHIP|LANDING SHIP;LANDING SHIP;NAVIRE DE DÉBARQUEMENT;1.X.4.1.2.2.png;1.X.4.1.2.2.svg
1.X.4.1.2.2.1;S*S*CALSM-;SEA SURFACE TRACK|COMBATANT|AMPHIBIOUS WARFARE SHIP|LANDING SHIP|LANDING SHIP MEDIUM;LANDING SHIP MEDIUM;NAVIRE DE DÉBARQUEMENT MOYEN;1.X.4.1.2.2.1.png;1.X.4.1.2.2.1.svg
1.X.4.1.2.2.2;S*S*CALST-;SEA SURFACE TRACK|COMBATANT|AMPHIBIOUS WARFARE SHIP|LANDING SHIP|LANDING SHIP TANK;LANDING SHIP TANK;RÉSERVOIR DE DÉBARQUEMENT;1.X.4.1.2.2.2.png;1.X.4.1.2.2.2.svg
1.X.4.1.2.3;S*S*CALC--;SEA SURFACE TRACK|COMBATANT|AMPHIBIOUS WARFARE SHIP|LANDING CRAFT;LANDING CRAFT;PÉNICHE DE DÉBARQUEMENT;1.X.4.1.2.3.png;1.X.4.1.2.3.svg
1.X.4.1.3;S*S*CM----;SEA SURFACE TRACK|COMBATANT|MINE WARFARE VESSEL;MINE WARFARE VESSEL;NAVIRE DE GUERRE DES MINES;1.X.4.1.3.png;1.X.4.1.3.svg
1.X.4.1.3.1;S*S*CMML--;SEA SURFACE TRACK|COMBATANT|MINE WARFARE VESSEL|MINELAYER;MINELAYER;MOUILLEUR DE MINES;1.X.4.1.3.1.png;1.X.4.1.3.1.svg
1.X.4.1.3.2;S*S*CMMS--;SEA SURFACE TRACK|COMBATANT|MINE WARFARE VESSEL|MINESWEEPER;MINESWEEPER;DRAGUEUR DE MINES;1.X.4.1.3.2.png;1.X.4.1.3.2.svg
1.X.4.1.3.3;S*S*CMMH--;SEA SURFACE TRACK|COMBATANT|MINE WARFARE VESSEL|MINEHUNTER;MINEHUNTER;CHASSEUR DE MINES;1.X.4.1.3.3.png;1.X.4.1.3.3.svg
